blue.color,blue.stats.ball.possession_time,blue.stats.ball.time_in_side,blue.stats.boost.amount_collected,blue.stats.boost.amount_collected_big,blue.stats.boost.amount_collected_small,blue.stats.boost.amount_overfill,blue.stats.boost.amount_overfill_stolen,blue.stats.boost.amount_stolen,blue.stats.boost.amount_stolen_big,blue.stats.boost.amount_stolen_small,blue.stats.boost.amount_used_while_supersonic,blue.stats.boost.avg_amount,blue.stats.boost.bcpm,blue.stats.boost.bpm,blue.stats.boost.count_collected_big,blue.stats.boost.count_collected_small,blue.stats.boost.count_stolen_big,blue.stats.boost.count_stolen_small,blue.stats.boost.time_boost_0_25,blue.stats.boost.time_boost_25_50,blue.stats.boost.time_boost_50_75,blue.stats.boost.time_boost_75_100,blue.stats.boost.time_full_boost,blue.stats.boost.time_zero_boost,blue.stats.core.assists,blue.stats.core.goals,blue.stats.core.goals_against,blue.stats.core.saves,blue.stats.core.score,blue.stats.core.shooting_percentage,blue.stats.core.shots,blue.stats.core.shots_against,blue.stats.demo.inflicted,blue.stats.demo.taken,blue.stats.movement.count_powerslide,blue.stats.movement.time_boost_speed,blue.stats.movement.time_ground,blue.stats.movement.time_high_air,blue.stats.movement.time_low_air,blue.stats.movement.time_powerslide,blue.stats.movement.time_slow_speed,blue.stats.movement.time_supersonic_speed,blue.stats.movement.total_distance,blue.stats.positioning.time_behind_ball,blue.stats.positioning.time_defensive_half,blue.stats.positioning.time_defensive_third,blue.stats.positioning.time_infront_ball,blue.stats.positioning.time_neutral_third,blue.stats.positioning.time_offensive_half,blue.stats.positioning.time_offensive_third,duration,max.game.rank,orange.color,orange.stats.ball.possession_time,orange.stats.ball.time_in_side,orange.stats.boost.amount_collected,orange.stats.boost.amount_collected_big,orange.stats.boost.amount_collected_small,orange.stats.boost.amount_overfill,orange.stats.boost.amount_overfill_stolen,orange.stats.boost.amount_stolen,orange.stats.boost.amount_stolen_big,orange.stats.boost.amount_stolen_small,orange.stats.boost.amount_used_while_supersonic,orange.stats.boost.avg_amount,orange.stats.boost.bcpm,orange.stats.boost.bpm,orange.stats.boost.count_collected_big,orange.stats.boost.count_collected_small,orange.stats.boost.count_stolen_big,orange.stats.boost.count_stolen_small,orange.stats.boost.time_boost_0_25,orange.stats.boost.time_boost_25_50,orange.stats.boost.time_boost_50_75,orange.stats.boost.time_boost_75_100,orange.stats.boost.time_full_boost,orange.stats.boost.time_zero_boost,orange.stats.core.assists,orange.stats.core.goals,orange.stats.core.goals_against,orange.stats.core.saves,orange.stats.core.score,orange.stats.core.shooting_percentage,orange.stats.core.shots,orange.stats.core.shots_against,orange.stats.demo.inflicted,orange.stats.demo.taken,orange.stats.movement.count_powerslide,orange.stats.movement.time_boost_speed,orange.stats.movement.time_ground,orange.stats.movement.time_high_air,orange.stats.movement.time_low_air,orange.stats.movement.time_powerslide,orange.stats.movement.time_slow_speed,orange.stats.movement.time_supersonic_speed,orange.stats.movement.total_distance,orange.stats.positioning.time_behind_ball,orange.stats.positioning.time_defensive_half,orange.stats.positioning.time_defensive_third,orange.stats.positioning.time_infront_ball,orange.stats.positioning.time_neutral_third,orange.stats.positioning.time_offensive_half,orange.stats.positioning.time_offensive_third,overtime,overtime_seconds,server.region
blue,48.75,40.785294117647055,4922,3958,964,797,169,1117,755,362,697,103.7,908.0065,874,48,91,10,35,54.59705882352941,36.199999999999996,42.379411764705885,58.45882352941176,27.723527941176474,21.38235294117647,0,1,3,4,694,16.666666,6,7,5,5,107,70.99705882352941,97.23529411764706,9.400000294117646,89.13529411764706,3.5147058823529407,89.41470588235293,35.358823529411765,967368,134.1264705882353,115.91176470588236,85.55,61.64705882352941,56.982350000000004,79.86176470588234,53.23823823529411,340,Grand Champion II,orange,30.94117647058824,53.24411764705882,4548,2961,1587,625,113,1065,616,449,639,98.44,839.0112,756,37,140,7,40,58.24411764705882,45.15882647058823,38.34705882352941,46.661764705882355,19.229413235294114,17.176470588235293,1,3,1,4,973,42.857143,7,6,5,5,110,74.08235294117647,113.74411764705883,7.535293823529411,74.19411764705882,3.414705882352941,89.77941176470588,31.61470588235294,958842,146.44118235294115,129.61176470588236,99.26470588235294,49.03235294117647,56.55294117647058,65.86470588235294,39.65882352941176,False,0.0,USE
blue,30.68238993710692,46.27044025157232,3908,2687,1221,352,92,901,521,380,461,89.97,803.2613,797,31,110,6,34,62.380503144654085,44.106921383647794,33.64465566037736,42.96855345911949,19.647799685534594,16.58805031446541,3,6,3,4,1359,54.545456,11,7,3,2,120,74.0754716981132,107.0754716981132,10.116352830188678,79.91509433962264,4.738993710691823,85.41195597484277,37.62264150943396,905577,144.94025157232707,123.07547169811322,84.4685534591195,52.166666666666664,67.26415094339623,74.0377358490566,45.37735534591195,318,Grand Champion III,orange,31.77672955974843,40.23270440251572,4426,3228,1198,474,104,783,497,286,517,84.020004,909.7324,890,38,106,6,26,80.09119496855345,44.040880503144656,33.78616352201258,32.85849213836478,18.176100628930815,27.088050314465413,2,3,6,3,857,42.857143,7,11,2,3,85,81.062893081761,101.57232704402517,9.569182389937108,85.94654088050314,2.720125786163522,83.27044025157232,32.75471698113208,888564,145.9245283018868,138.73269811320753,99.66037106918239,51.16666666666667,65.59433962264151,58.35849056603774,31.8333320754717,False,0.0,USE
blue,36.9002557544757,44.8618925831202,4933,3533,1400,400,1,757,200,557,746,90.2,819.6395,841,39,124,2,46,74.36573401534527,42.07417135549872,28.122764705882354,39.189258312020456,13.19693094629156,29.033249104859337,4,5,4,1,1300,50.0,10,6,1,1,158,77.44501278772378,112.38874680306905,9.613810741687981,77.10997442455243,4.166240409207161,94.52941176470588,27.138107416879798,1065092,143.37083375959082,117.45780051150896,88.36828644501279,55.746803069053705,60.15856777493605,81.65473657289002,50.588235294117645,391,Diamond III,orange,30.531969309462916,43.38618925831202,4357,3141,1216,582,133,747,365,382,880,98.0,723.9346,752,37,105,5,32,53.084398976982094,40.61892583120205,38.207161125319686,49.826086956521735,20.281329923273656,19.335038363171353,1,4,5,1,941,66.666664,6,10,1,1,87,67.09974424552429,113.94117647058823,12.248081841432224,72.48849104859335,3.0000000000000004,106.14833248081841,25.424552429667518,1020789,143.42966751918158,134.7237851662404,103.1074168797954,55.24552685421995,59.836314578005116,63.951406649616374,35.73145524296675,False,0.0,USC
blue,26.93959731543624,37.785234899328856,1976,1546,430,663,52,340,158,182,161,103.44,861.62787,806,22,40,2,18,52.48322483221477,47.241610738255034,41.375838926174495,54.510067114093964,33.375838926174495,17.449664429530202,3,4,0,0,812,80.0,5,0,1,0,28,83.93960402684564,119.83892617449665,10.073825503355705,70.43624161073826,2.597315436241611,80.31543624161074,36.100671140939596,439961,162.1946308724832,123.48322147651007,95.73825503355705,38.15436241610738,60.36912751677852,76.87248322147651,44.241610738255034,149,Champion I,orange,38.81208053691275,50.19463087248322,1326,1030,296,272,74,184,125,59,30,98.850006,578.19763,552,13,25,2,5,52.04697986577182,48.85906040268456,31.93959731543624,53.54362416107382,20.89261812080537,12.281879194630873,0,0,4,0,124,0.0,0,5,0,1,25,75.14093959731544,119.78524161073824,5.543624161073826,72.84563758389262,1.8255033557046982,109.37583892617451,13.66442953020134,373112,126.55704697986576,135.36241610738256,101.82550335570471,71.63086979865771,68.48993288590603,62.818791946308714,27.865769798657713,False,0.0,EU
blue,31.775193798449614,55.377260981912144,4433,3202,1231,730,244,838,465,373,530,94.82,743.5216,682,39,108,7,32,61.43927390180879,57.83462532299741,31.472868217054263,41.89664082687338,19.11886434108527,22.782945736434108,1,4,5,4,1101,57.142857,7,10,0,0,93,72.58656330749355,120.03617571059434,8.62015503875969,70.7467700258398,2.821705426356589,103.64599483204135,23.170542635658915,1001652,155.91472868217053,143.41085271317831,111.96899224806201,43.49095607235142,57.134366925064604,55.992248062015506,30.297157622739018,387,Champion III,orange,36.83979328165374,32.83462532299741,4979,3561,1418,458,28,1305,765,540,580,96.229996,835.09906,836,43,129,9,50,59.84237726098192,55.452196382428944,25.906975452196384,45.08785271317829,16.041343152454782,24.42118863049096,1,5,4,2,1126,50.0,10,7,0,0,165,63.11628165374677,111.4728733850129,5.956072351421189,81.95090439276485,4.602067183462532,99.60981912144703,36.65374677002583,1036489,146.09819121447026,112.94315245478035,83.75968992248062,53.279069767441854,57.08527131782945,86.43669250645995,58.53747028423773,False,0.0,USE
blue,39.49999999999999,39.614754098360656,2805,1935,870,194,10,948,535,413,135,89.42,733.0139,672,23,76,7,35,71.1188524590164,55.766393442622956,30.040983606557376,36.7172131147541,12.94672131147541,17.774590163934427,1,1,4,2,472,33.333332,3,6,0,1,70,77.83606557377048,114.4672131147541,2.9098360655737703,81.5860655737705,3.2377047540983606,98.79508196721312,22.34016475409836,654191,141.59016393442622,108.12295081967214,74.07376639344263,57.37294672131148,66.52868852459018,90.84016393442623,58.360655737704924,244,Grand Champion III,orange,35.377049180327866,51.02868852459017,3511,2726,785,794,107,775,492,283,444,92.990005,917.50867,869,35,71,6,24,71.30737295081967,46.49590163934426,29.237704918032787,47.15983606557377,26.77869016393442,24.17213114754098,4,4,1,1,994,66.666664,6,3,1,0,84,62.6516393442623,119.93032786885244,3.426229508196721,76.60245901639344,3.9221311475409837,104.51639344262296,32.78688524590164,659342,146.20491803278688,140.43032786885246,105.47131147540985,53.75819672131147,61.47540983606557,59.528688524590166,33.01229508196721,False,0.0,USE
blue,39.66803278688525,38.049180327868854,2807,1950,857,275,75,940,539,401,202,89.38,733.3769,666,23,74,7,34,71.34426229508198,55.29508196721311,30.12704918032787,36.48360819672131,14.389344262295081,17.5,1,1,4,2,472,33.333332,3,6,0,1,63,77.8688524590164,114.37295081967214,2.9262296311475406,81.90573770491804,3.2622950819672134,98.99180327868852,22.34426106557377,654336,141.81966393442625,108.34426229508199,74.27868442622952,57.38524180327869,66.54918032786885,90.85655737704917,58.381147540983605,244,Grand Champion II,orange,35.192622950819676,52.577868852459005,3510,2722,788,732,90,784,491,293,355,92.9,917.0477,870,35,70,6,25,73.0860655737705,44.59016393442623,29.15573770491803,47.22951024590164,26.196721311475414,24.446721311475407,4,4,1,1,994,66.666664,6,3,1,0,89,62.74180327868852,120.04917213114754,3.4795081967213113,76.72540573770492,4.213115163934426,104.7336024590164,32.78278893442623,659536,146.36065573770492,140.71311475409834,105.77459016393442,53.897540983606554,61.45081967213115,59.540983606557376,33.03278934426229,False,0.0,USE
blue,43.56090651558074,46.509915014164314,4748,3494,1254,534,32,995,670,325,483,99.63,848.2611,811,40,113,7,30,61.24645892351275,49.09631728045326,31.167138810198296,50.09631728045326,19.48725212464589,20.526915014164302,1,2,3,3,871,20.0,10,6,0,3,124,70.57789801699717,98.90935410764871,10.832860623229463,86.58073654390934,3.7082152974504248,97.99149291784703,27.756372804532575,962901,137.60339943342777,127.3456090651558,94.41077053824363,58.71954674220963,62.20963172804532,68.98016997167139,39.70538243626062,353,Grand Champion I,orange,35.09065155807365,46.48441926345609,5621,4645,976,634,76,1372,1055,317,1029,89.5,1004.22815,979,55,89,12,30,77.75071388101983,37.756373937677054,35.07932011331445,43.70538243626063,21.39093342776204,31.05099150141643,2,3,2,6,1163,50.0,6,10,3,0,186,81.54957507082153,98.65439093484419,12.623228895184136,88.16713314447593,6.062323512747875,80.41359773371106,37.475920679886684,1041942,147.22946175637395,130.44192634560906,95.66572237960341,52.20963172804532,62.76203966005666,69.0,41.011328611898016,False,0.0,ME
blue,41.191222570532915,41.623824451410655,4290,3158,1132,455,93,1031,586,445,358,91.08,844.6268,796,37,101,7,40,72.01253918495297,38.34482758620689,32.244514106583075,49.88401253918495,20.724137931034484,35.33542319749216,0,0,5,2,463,0.0,4,8,1,0,93,78.282131661442,113.57993730407523,5.247648902821316,81.18808777429467,3.184952978056426,101.28526018808779,20.44827460815047,875518,147.7021880877743,124.72413793103448,94.8213103448276,52.31661755485894,59.54545454545455,75.29153605015674,45.645768025078375,319,Champion II,orange,34.5141065830721,51.225705329153605,4080,2804,1276,648,123,1052,590,462,770,106.76,803.2814,795,35,116,7,42,45.09090909090909,51.00626645768025,39.08150470219436,59.708463949843264,17.64576802507837,18.391849529780565,1,5,0,2,1083,62.5,8,4,0,1,90,83.69905956112854,124.18181818181817,4.946708463949843,70.21943573667711,3.313479937304075,86.49529153605016,29.153605015673982,934052,152.19122257053291,122.0971786833856,92.66771159874608,47.15987460815047,59.91849529780564,77.25078369905957,46.761758620689655,False,0.0,USE
blue,38.046341463414635,42.8390243902439,3699,2776,923,1070,360,797,463,334,493,108.14,574.30457,516,38,84,8,31,40.18780487804878,36.46585609756097,41.69755853658537,66.87560975609756,39.92683170731707,9.397560975609757,1,3,4,3,1013,37.5,8,8,0,2,16,65.03414634146341,130.65609756097564,5.517073170731708,61.69024390243902,1.1658535853658538,121.24634146341464,11.582926341463414,1001040,152.47805609756097,125.08048780487806,92.5170731707317,45.382926829268285,65.77560975609757,72.77804878048781,39.568295121951216,410,Platinum III,orange,32.24878048780488,48.50243902439025,4969,3656,1313,694,188,1247,932,315,1211,98.770004,771.484,734,49,117,13,28,62.97560487804878,44.86829024390244,31.553658536585367,51.278046341463416,21.099998780487805,23.92439024390244,0,4,3,3,1143,50.0,8,8,2,0,105,73.95121951219512,137.82926829268294,2.241463414634146,59.731707317073166,2.5146339024390243,104.63902926829267,21.214633170731705,1085535,147.97803902439023,136.34634146341463,107.8438951219512,51.82439268292682,54.42439024390243,63.45609268292684,37.534148780487804,True,38.0,USW
blue,47.44897959183674,41.696793002915456,3994,2947,1047,309,25,603,273,330,487,109.3,729.5199,747,33,90,3,28,45.157434402332356,37.46647230320699,51.85131195335276,54.0466472303207,12.058309037900875,21.583090379008745,0,1,3,3,644,20.0,5,8,1,2,32,76.33236151603498,121.14577259475219,10.425656559766763,66.09037900874635,2.0408163265306123,108.23615160349853,13.093294460641399,870324,147.01749854227404,115.51894460641398,81.87172011661808,50.641402332361515,67.33527405247813,82.1399416909621,48.45189504373178,343,Diamond III,orange,37.04956268221574,52.47230320699708,4199,3372,827,1015,179,735,524,211,124,113.380005,766.964,762,44,71,7,18,39.03206997084548,32.83090379008746,42.28571720116618,77.45772594752187,33.76384839650146,20.89795918367347,1,3,1,4,1080,37.5,8,5,2,1,105,68.64722740524782,103.20116034985422,15.606414868804666,80.2536501457726,3.798834110787172,109.92711370262391,20.486881632653063,890587,148.01749271137027,135.61225072886296,104.58018075801749,51.04372886297376,56.250728862973766,63.4460641399417,38.227405247813415,False,0.0,EU
blue,38.4463768115942,54.255072463768116,4467,3343,1124,761,118,620,380,240,691,100.64,812.1326,815,41,99,5,21,64.41449565217391,33.16231884057971,38.41159130434783,53.71883768115943,24.617391304347827,27.130434782608692,3,3,1,4,1172,33.333332,9,5,0,1,81,74.01159420289855,101.11593623188406,18.179710144927537,79.42318840579709,2.8811597101449276,93.09855072463769,31.611595652173914,974692,149.9855072463768,141.8521739130435,110.8260811594203,48.7362347826087,55.25217391304348,56.86666666666667,32.64347826086957,345,Grand Champion II,orange,46.29275362318841,39.800000000000004,4539,3370,1169,760,100,1056,510,546,504,97.25,825.2228,816,41,103,6,46,66.18260869565218,37.46376811594203,36.130434782608695,50.88116231884058,25.028985507246375,29.162318840579708,1,1,3,4,832,20.0,5,9,1,0,138,83.94492753623189,110.39420289855073,12.773913043478261,76.70724637681158,4.339130434782609,90.5768115942029,25.3536231884058,999292,142.25217971014493,104.16811594202899,70.73043188405798,57.62318840579711,68.87246376811595,95.7072463768116,60.272463768115934,False,0.0,EU
blue,50.639175257731964,39.676975945017176,4230,3233,997,406,21,847,486,361,907,94.89,898.56604,908,38,89,5,32,76.25429553264605,35.36082474226804,27.037800687285223,56.446738831615114,19.27835051546392,39.74226597938145,2,3,0,6,1278,50.0,6,6,4,0,91,81.25772852233678,99.1683917525773,13.680411683848797,87.28865979381443,4.508591065292096,89.65635738831614,29.22680240549828,849024,154.340206185567,118.42611683848799,86.14432989690722,45.80068728522337,61.192439862542955,81.71134020618557,52.80068728522337,291,Champion III,orange,34.52920962199313,55.934707903780065,3470,2647,823,631,115,772,490,282,562,105.020004,737.1216,733,34,75,6,24,51.06185567010309,41.56357388316152,36.75945017182131,61.556701030927826,31.374570446735394,22.546391752577318,0,0,3,3,482,0.0,6,6,0,4,117,77.42267697594501,119.01030927835052,7.975945360824742,68.79725085910653,4.649484879725086,93.56701030927834,24.790378006872853,811257,125.67697594501719,129.13058419243987,86.446735395189,70.106529209622,68.22336769759451,66.6494879725086,41.113402061855666,False,0.0,USE
blue,38.20142180094787,35.74407582938389,5984,4248,1736,226,97,1709,1101,608,616,83.17,930.1073,884,47,152,12,54,79.01184834123222,42.857819905213276,28.609003791469195,38.33886492890995,18.609004739336495,30.521327014218013,3,5,6,2,1324,55.555557,9,7,1,3,144,74.36255924170617,106.51184360189573,9.41706113744076,81.51184360189573,4.16824644549763,90.43601895734596,32.64218009478673,1163948,144.95734597156397,119.36729857819905,80.83175355450237,52.48341232227488,66.84597156398104,78.07345971563981,49.76540284360189,422,Grand Champion II,orange,29.611374407582936,50.857819905213276,5476,3791,1685,728,69,910,436,474,706,95.72,851.14764,808,45,134,5,41,63.741706161137444,50.926540284360186,24.4739336492891,51.556872037914694,18.056872037914694,21.265402843601894,3,6,5,4,1652,85.71429,7,9,3,1,125,82.14218009478674,109.05450236966826,11.360190047393365,78.40758293838861,3.450236966824645,89.6042654028436,27.078200000000002,1168528,142.59715639810426,141.05924170616112,102.51421800947868,56.22511611374408,63.75354976303318,57.7630355450237,32.55450236966825,False,0.0,USE
blue,33.31197771587744,47.23955431754875,3373,2464,909,1278,183,660,422,238,399,116.54,597.64343,570,37,84,6,21,25.353761559888575,42.325905292479106,43.88857938718663,82.59052924791087,37.33983008356546,15.11142061281337,1,5,2,2,1090,62.5,8,6,0,0,62,72.8690807799443,122.58217270194987,9.26462451253482,68.23955710306406,2.1615598885793874,106.93314763231197,20.284122562674092,966471,163.93314763231197,141.79387186629526,108.64067409470752,36.15041782729805,60.98050139275766,58.28969637883008,30.462395543175486,359,Diamond I,orange,38.67966573816156,43.5125348189415,4132,3185,947,714,26,879,573,306,571,97.75,732.1265,723,39,86,6,27,60.27298050139276,48.34818941504178,28.22841225626741,50.98607520891365,18.727018384401113,24.732590529247915,1,2,5,1,656,33.333332,6,8,0,0,79,94.52089693593314,119.6573816155989,7.481894150417827,72.43454038997214,2.534818941504178,87.51252924791086,17.543176323119777,1009407,139.93871866295265,130.86629526462397,89.14763231197772,59.63509749303621,70.99442896935933,68.70473537604457,39.43454038997214,False,0.0,EU
blue,40.21034482758621,34.16551724137931,4190,3195,995,299,26,1432,1027,405,504,95.68,922.0274,871,37,92,11,38,71.63103448275862,34.755172413793105,34.66207034482758,48.83448275862069,12.0,35.172413793103445,3,5,1,2,1151,55.555557,9,3,0,4,135,84.24827586206897,112.45862068965518,7.527586206896551,76.01034482758621,4.6,81.7,30.04827586206897,822418,153.42068275862067,102.95517241379311,74.45862068965518,42.57586206896551,60.110344827586204,93.04137931034482,61.42758965517241,290,Champion II,orange,34.12758620689655,56.19655172413793,3624,2574,1050,558,150,724,367,357,646,89.38,797.4767,794,32,90,6,31,78.12758620689655,43.148275862068964,27.879310344827584,38.806896551724144,18.60344827586207,29.97241379310345,0,1,5,4,628,33.333332,3,9,4,0,70,79.02068965517242,107.67241379310344,7.772413448275863,84.5620724137931,2.3413793103448275,91.09655172413792,29.882758620689653,831233,124.38275862068964,135.31723448275864,101.42413793103448,75.62068620689656,62.0620724137931,64.68275517241379,36.51724137931034,False,0.0,USE
blue,35.20666666666667,49.71666666666667,3808,2667,1141,427,61,1238,837,401,334,96.09,801.15015,780,31,99,9,35,67.25333666666667,43.51666666666667,34.38333133333333,45.129999999999995,17.549999999999997,18.293332333333336,1,1,4,4,722,25.0,4,10,1,0,116,76.11999666666667,105.86333333333333,11.353332666666667,82.43000333333333,4.513333333333333,95.97000000000001,27.55666666666667,841693,128.9633333333333,128.40334,96.37333333333333,70.68333333333334,59.95,71.24333333333333,43.32333333333333,300,Grand Champion III,orange,41.97666666666667,42.449999999999996,4278,3087,1191,442,45,1478,968,510,485,91.15,900.03156,894,35,106,10,45,63.72666666666667,54.39333333333334,22.21333333333333,52.26,23.996666666666666,20.373334333333332,3,4,1,3,1209,40.0,10,4,0,1,111,76.79333333333334,109.72999999999999,9.979999666666666,78.90666666666667,3.5166663333333332,91.34000666666667,30.483333333333334,855411,152.49,104.23,73.99666666666667,46.129999999999995,71.90666666666667,94.38999333333334,52.71666666666667,False,0.0,EU
blue,33.91788856304985,42.16129032258065,4329,3007,1322,493,180,835,419,416,440,100.880005,818.82666,780,35,111,6,36,61.55718475073314,36.39296187683284,35.87976715542522,60.99120234604105,21.173020527859236,23.6158357771261,4,6,2,7,1738,54.545456,11,9,2,0,123,76.40175953079178,122.26392375366568,10.56891495601173,66.43402052785923,4.140762463343108,103.39590029325514,19.4633431085044,900114,164.50733137829914,127.5366568914956,91.97067448680352,34.7565982404692,66.87683284457478,71.72727272727273,40.41348973607038,341,Grand Champion III,orange,37.64809384164223,46.48387096774193,4991,3851,1140,884,196,734,405,329,639,89.46,944.0434,931,47,103,6,29,74.55131964809384,29.70674486803519,28.445747800586513,51.756595307917884,26.390030791788853,26.10850439882698,2,2,6,5,978,22.222221,9,11,0,2,119,71.31378299120234,100.66569501466276,15.63049853372434,81.46041055718474,4.13782991202346,83.48680351906158,42.950146627565985,1001537,144.1642228739003,134.92961876832845,97.35483284457477,53.58943988269795,70.53959237536657,62.82404985337243,29.85923753665689,False,0.0,EU
blue,36.46723646723647,46.63817663817664,3934,2563,1371,677,85,1079,613,466,459,105.66,707.89343,709,32,126,7,42,47.19658119658119,50.42450142450142,40.62962962962963,51.598290598290596,24.48717948717949,13.148148148148147,2,2,3,3,910,20.0,10,7,1,5,75,69.0655299145299,118.37606837606837,11.39031339031339,64.68660683760685,3.7264957264957266,105.47578347578349,19.905981481481483,932536,146.33903133903132,113.5982849002849,81.8860341880342,48.11111111111111,60.68945584045584,80.85184615384617,51.877492877492884,351,Grand Champion I,orange,43.75783475783476,46.17378917378917,4598,2864,1734,937,156,1066,468,598,998,113.75,827.37524,812,37,156,6,54,55.464390313390325,41.82905982905983,35.13960113960114,58.8945868945869,20.6011396011396,10.937321937321938,3,3,2,6,1383,42.857143,7,10,5,1,149,69.76638176638177,108.5099715099715,13.703703703703704,76.45584615384617,4.737892022792023,84.8974358974359,44.005695156695154,1043030,146.40740740740742,126.05982905982907,100.1937321937322,52.2564131054131,51.743589743589745,72.60969230769231,46.732193732193736,False,0.0,USE
blue,42.06374501992032,43.00000000000001,3634,3025,609,486,47,1327,1054,273,522,99.44,911.0813,883,35,54,11,24,62.88844621513944,44.211155378486055,31.749003984063744,46.5657390438247,22.410358565737052,23.53784780876494,0,0,4,1,347,0.0,2,5,1,2,80,79.38645816733067,106.34262151394422,7.936254980079682,81.57370517928287,2.7529880478087647,82.60159362549801,33.86454183266932,722954,130.76891633466136,111.22309960159362,82.86055776892431,65.08366533864543,56.745019920318725,84.62948207171314,56.24701195219124,251,Champion I,orange,38.832669322709165,49.76095617529881,2937,2108,829,223,35,788,564,224,147,82.21,736.3363,712,24,71,6,19,77.65737051792829,38.20318725099602,44.27091633466136,29.96812749003984,17.127490039840637,30.03585657370518,2,4,0,1,950,80.0,5,2,2,1,40,78.78486055776892,110.85657370517927,13.44621513944223,73.31076095617529,2.239043984063745,91.08366533864543,27.745019920318725,709163,133.37849800796812,117.72110756972111,86.77689243027888,64.23107569721115,65.04382868525896,79.89243027888446,45.79681274900398,False,0.0,EU
blue,30.84,48.3025,5087,3768,1319,579,60,975,670,305,552,105.04,828.9967,744,43,121,7,30,53.595000000000006,43.9125,39.8000025,48.2225,15.76,11.1475,2,6,4,1,1283,54.545456,11,6,1,2,123,79.4225,121.12,6.205,71.0125,2.745,93.9625,24.9575,1074945,151.9500125,136.1175,98.8825,46.3925,66.6275,62.224999999999994,32.83,400,Grand Champion I,orange,33.5925,39.0325,5730,4436,1294,674,128,1404,955,449,499,97.24,933.7824,921,54,113,12,39,68.1025,40.58,31.514999999999997,45.17,19.2,24.4475,3,4,6,3,1137,66.666664,6,11,2,1,142,82.0925,102.42750000000001,10.6075,85.5025,4.0975,88.9774925,27.4725,1085683,144.0275,127.55000000000001,91.3975,54.5100025,58.705,70.99,48.4375,False,0.0,USW
blue,33.74509803921569,44.61064425770308,4650,3406,1244,505,102,805,499,306,660,91.49,843.76697,823,39,113,6,27,68.07282633053221,42.36134453781512,38.70308123249299,38.54621848739496,19.411764705882355,26.865546218487395,2,3,6,2,854,42.857143,7,8,1,4,104,70.98319327731092,116.69187675070027,7.03641456582633,72.42857142857143,2.787114845938375,94.90756302521008,30.26890756302521,978562,136.76190476190476,133.11484593837534,95.10084033613445,59.394960784313724,64.5406162464986,63.04201680672269,36.51820728291317,357,Champion III,orange,37.04481792717087,43.20448179271709,5124,4155,969,965,137,1030,726,304,352,111.15,929.7768,819,51,86,9,26,47.03081232492997,40.66386554621849,38.54341736694678,65.97198879551821,24.478991596638654,20.64145658263305,3,6,3,3,1429,75.0,8,7,4,1,142,84.14285714285714,113.35293557422969,10.904761904761905,74.66946778711484,3.434173669467787,87.89915966386555,26.88515294117647,1002310,148.83193277310926,132.56302521008402,90.6890756302521,50.09803921568627,71.23809523809524,66.3669467787115,37.0,False,0.0,USW
blue,41.15857605177994,47.899676375404525,3798,2957,841,789,115,708,417,291,238,113.509995,765.1859,757,39,76,6,27,52.987058252427175,35.92233009708738,33.35275080906149,69.3236213592233,29.155339805825243,27.679611650485437,0,3,1,6,1039,50.0,6,6,2,3,76,79.26213915857605,108.05825889967637,4.6957928802588995,84.53398705501618,3.29126213592233,94.15533980582525,23.87054854368932,861643,144.4724854368932,128.04854368932038,97.98058252427184,52.815533980582515,57.55987055016182,69.24271521035598,41.74757281553398,309,Champion I,orange,40.213592233009706,46.40129449838187,3155,1869,1286,378,120,622,186,436,147,90.600006,635.6402,608,22,112,3,39,69.11326860841423,46.85436893203884,25.207119741100325,48.75728155339806,18.071196116504854,23.96116504854369,0,1,3,2,570,16.666666,6,6,3,2,64,83.53398058252426,124.44336569579286,2.912621359223301,70.93203883495146,2.4983819741100324,101.16828478964402,13.58252427184466,851558,146.6860841423948,120.24595469255664,88.24595469255664,51.60194174757281,63.045307443365694,78.042071197411,47.00000323624595,False,0.0,USE
blue,37.45675675675676,41.82432432432432,4878,3806,1072,490,171,1033,727,306,835,89.68,845.3097,853,43,87,9,27,72.28649189189188,40.556756756756755,30.31621621621622,42.132432432432424,24.543243243243243,24.65946081081081,1,3,5,1,809,60.0,5,9,3,2,45,70.01351351351352,124.41621621621621,3.6000000000000005,68.60270270270271,0.9513513513513514,104.23512972972972,22.372972972972974,917552,145.12431351351353,133.8972918918919,102.05945945945946,51.4999972972973,53.51621891891891,62.72702702702703,41.04864864864865,370,Diamond II,orange,31.770270270270267,47.74324324324324,3907,2772,1135,490,133,1108,665,443,740,84.19,677.0448,749,33,91,8,32,83.25404864864865,32.370271351351356,30.072974054054054,36.22432432432433,17.875675675675677,32.26486486486486,2,5,3,0,1051,55.555557,9,5,2,3,64,70.97297297297298,115.78648648648648,3.3027024324324326,77.81351351351353,2.308108108108108,105.28378378378378,20.648648648648653,932364,145.23243243243243,122.04324324324325,93.74594594594595,51.67297297297297,60.267564864864866,74.86216216216216,42.89189189189189,False,0.0,USE
